,currentActualUPB,currentLoanDelinquencyStatus,modificationFlag,currentInterestRate,currentDeferredUPB,netSalesProceeds,nonMiRecoveries,expenses,legalCosts,actualLossCalculation,stepModificationFlag,deferredPaymentModification,creditScore,firstTimeHomeBuyerFlag,metropolitanDivisionOrMSA,mortgageInsurancePercentage,numberOfUnits,occupancyStatus,originalCombinedLoanToValue,originalDebtToIncomeRatio,originalUPB,originalLoanToValue,originalInterestRate,channel,prepaymentPenaltyMortgageFlag,productType,propertyState,propertyType,postalCode,loanPurpose,defaulted
163,71720.04,0,0,6.75,0.0,117,0.0,0.0,0.0,0.0,1,0,681,1,341,25,1,1,90.0,33,74000,90,6.75,2,0,0,36,4,283,0,0
164,71644.8,0,0,6.75,0.0,117,0.0,0.0,0.0,0.0,1,0,681,1,341,25,1,1,90.0,33,74000,90,6.75,2,0,0,36,4,283,0,0
165,71569.13,0,0,6.75,0.0,117,0.0,0.0,0.0,0.0,1,0,681,1,341,25,1,1,90.0,33,74000,90,6.75,2,0,0,36,4,283,0,0
166,71493.04,0,0,6.75,0.0,117,0.0,0.0,0.0,0.0,1,0,681,1,341,25,1,1,90.0,33,74000,90,6.75,2,0,0,36,4,283,0,0
167,71416.52,0,0,6.75,0.0,117,0.0,0.0,0.0,0.0,1,0,681,1,341,25,1,1,90.0,33,74000,90,6.75,2,0,0,36,4,283,0,0
168,71339.57,0,0,6.75,0.0,117,0.0,0.0,0.0,0.0,1,0,681,1,341,25,1,1,90.0,33,74000,90,6.75,2,0,0,36,4,283,0,0
169,71262.19,0,0,6.75,0.0,117,0.0,0.0,0.0,0.0,1,0,681,1,341,25,1,1,90.0,33,74000,90,6.75,2,0,0,36,4,283,0,0
170,71183.78,0,0,6.75,0.0,117,0.0,0.0,0.0,0.0,1,0,681,1,341,25,1,1,90.0,33,74000,90,6.75,2,0,0,36,4,283,0,0
171,71103.93,0,0,6.75,0.0,117,0.0,0.0,0.0,0.0,1,0,681,1,341,25,1,1,90.0,33,74000,90,6.75,2,0,0,36,4,283,0,0
172,71024.63,0,0,6.75,0.0,117,0.0,0.0,0.0,0.0,1,0,681,1,341,25,1,1,90.0,33,74000,90,6.75,2,0,0,36,4,283,0,0
173,70944.88,0,0,6.75,0.0,117,0.0,0.0,0.0,0.0,1,0,681,1,341,25,1,1,90.0,33,74000,90,6.75,2,0,0,36,4,283,0,0
174,70865.27,0,0,6.75,0.0,117,0.0,0.0,0.0,0.0,1,0,681,1,341,25,1,1,90.0,33,74000,90,6.75,2,0,0,36,4,283,0,0
175,70785.22,0,0,6.75,0.0,117,0.0,0.0,0.0,0.0,1,0,681,1,341,25,1,1,90.0,33,74000,90,6.75,2,0,0,36,4,283,0,0
176,70704.72,0,0,6.75,0.0,117,0.0,0.0,0.0,0.0,1,0,681,1,341,25,1,1,90.0,33,74000,90,6.75,2,0,0,36,4,283,0,0
177,70623.06,0,0,6.75,0.0,117,0.0,0.0,0.0,0.0,1,0,681,1,341,25,1,1,90.0,33,74000,90,6.75,2,0,0,36,4,283,0,0
178,70540.94,0,0,6.75,0.0,117,0.0,0.0,0.0,0.0,1,0,681,1,341,25,1,1,90.0,33,74000,90,6.75,2,0,0,36,4,283,0,0
179,70459.06,0,0,6.75,0.0,117,0.0,0.0,0.0,0.0,1,0,681,1,341,25,1,1,90.0,33,74000,90,6.75,2,0,0,36,4,283,0,0
180,70459.06,0,0,6.75,0.0,117,0.0,0.0,0.0,0.0,1,0,681,1,341,25,1,1,90.0,33,74000,90,6.75,2,0,0,36,4,283,0,0
181,70293.92,0,0,6.75,0.0,117,0.0,0.0,0.0,0.0,1,0,681,1,341,25,1,1,90.0,33,74000,90,6.75,2,0,0,36,4,283,0,0
182,70210.65,0,0,6.75,0.0,117,0.0,0.0,0.0,0.0,1,0,681,1,341,25,1,1,90.0,33,74000,90,6.75,2,0,0,36,4,283,0,0
183,70126.91,0,0,6.75,0.0,117,0.0,0.0,0.0,0.0,1,0,681,1,341,25,1,1,90.0,33,74000,90,6.75,2,0,0,36,4,283,0,0
184,70042.7,0,0,6.75,0.0,117,0.0,0.0,0.0,0.0,1,0,681,1,341,25,1,1,90.0,33,74000,90,6.75,2,0,0,36,4,283,0,0
185,69957.32,0,0,6.75,0.0,117,0.0,0.0,0.0,0.0,1,0,681,1,341,25,1,1,90.0,33,74000,90,6.75,2,0,0,36,4,283,0,0
186,69957.32,0,0,6.75,0.0,117,0.0,0.0,0.0,0.0,1,0,681,1,341,25,1,1,90.0,33,74000,90,6.75,2,0,0,36,4,283,0,0
187,69786.52,0,0,6.75,0.0,117,0.0,0.0,0.0,0.0,1,0,681,1,341,25,1,1,90.0,33,74000,90,6.75,2,0,0,36,4,283,0,0
188,69700.4,0,0,6.75,0.0,117,0.0,0.0,0.0,0.0,1,0,681,1,341,25,1,1,90.0,33,74000,90,6.75,2,0,0,36,4,283,0,0
189,69613.79,0,0,6.75,0.0,117,0.0,0.0,0.0,0.0,1,0,681,1,341,25,1,1,90.0,33,74000,90,6.75,2,0,0,36,4,283,0,0
190,69526.7,0,0,6.75,0.0,117,0.0,0.0,0.0,0.0,1,0,681,1,341,25,1,1,90.0,33,74000,90,6.75,2,0,0,36,4,283,0,0
191,69439.12,0,0,6.75,0.0,117,0.0,0.0,0.0,0.0,1,0,681,1,341,25,1,1,90.0,33,74000,90,6.75,2,0,0,36,4,283,0,0
192,69351.05,0,0,6.75,0.0,117,0.0,0.0,0.0,0.0,1,0,681,1,341,25,1,1,90.0,33,74000,90,6.75,2,0,0,36,4,283,0,0
193,69262.48,0,0,6.75,0.0,117,0.0,0.0,0.0,0.0,1,0,681,1,341,25,1,1,90.0,33,74000,90,6.75,2,0,0,36,4,283,0,0
194,69173.41,0,0,6.75,0.0,117,0.0,0.0,0.0,0.0,1,0,681,1,341,25,1,1,90.0,33,74000,90,6.75,2,0,0,36,4,283,0,0
195,69083.84,0,0,6.75,0.0,117,0.0,0.0,0.0,0.0,1,0,681,1,341,25,1,1,90.0,33,74000,90,6.75,2,0,0,36,4,283,0,0
196,68993.77,0,0,6.75,0.0,117,0.0,0.0,0.0,0.0,1,0,681,1,341,25,1,1,90.0,33,74000,90,6.75,2,0,0,36,4,283,0,0
197,68903.19,0,0,6.75,0.0,117,0.0,0.0,0.0,0.0,1,0,681,1,341,25,1,1,90.0,33,74000,90,6.75,2,0,0,36,4,283,0,0
198,68812.1,0,0,6.75,0.0,117,0.0,0.0,0.0,0.0,1,0,681,1,341,25,1,1,90.0,33,74000,90,6.75,2,0,0,36,4,283,0,0
199,68720.5,0,0,6.75,0.0,117,0.0,0.0,0.0,0.0,1,0,681,1,341,25,1,1,90.0,33,74000,90,6.75,2,0,0,36,4,283,0,0
200,68628.38,0,0,6.75,0.0,117,0.0,0.0,0.0,0.0,1,0,681,1,341,25,1,1,90.0,33,74000,90,6.75,2,0,0,36,4,283,0,0
201,68535.74,0,0,6.75,0.0,117,0.0,0.0,0.0,0.0,1,0,681,1,341,25,1,1,90.0,33,74000,90,6.75,2,0,0,36,4,283,0,0
202,0.0,0,0,6.75,0.0,117,0.0,0.0,0.0,0.0,1,0,681,1,341,25,1,1,90.0,33,74000,90,6.75,2,0,0,36,4,283,0,0
203,191000.0,0,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
204,191000.0,0,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
205,191000.0,0,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
206,191000.0,0,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
207,191000.0,1,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
208,191000.0,0,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
209,191000.0,0,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
210,190462.1,0,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
211,190312.62,0,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
212,190162.2,0,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
213,190010.84,0,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
214,189858.54,0,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
215,189705.29,0,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
216,189551.08,0,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
217,189395.9,0,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
218,189239.75,0,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
219,189082.63,0,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
220,188924.53,0,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
221,188924.53,0,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
222,188765.44,0,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
223,188605.35,1,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
224,188282.17,0,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
225,188282.17,0,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
226,188119.06,0,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
227,187954.93,0,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
228,187954.93,1,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
229,187789.78,1,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
230,187789.78,2,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
231,187288.11,1,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
232,187288.11,1,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
233,187118.79,1,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
234,186776.97,2,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
235,186604.46,1,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
236,186430.87,1,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
237,186430.87,1,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
238,186256.19,2,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
239,185903.55,2,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
240,185546.49,1,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
241,185366.29,0,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
242,185184.96,0,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
243,185002.5,0,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
244,184818.9,0,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
245,184634.15,0,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
246,184448.24,0,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
247,184261.17,0,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
248,184072.93,0,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
249,183883.52,0,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
250,183692.92,0,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
251,183501.13,0,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
252,183308.14,0,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
253,183113.95,0,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
254,182918.54,0,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
255,182721.91,0,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
256,182524.05,0,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
257,182324.96,0,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
258,182124.62,0,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
259,181923.03,0,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
260,181720.18,0,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
261,181516.06,0,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
262,181310.67,0,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
263,181103.99,0,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
264,180896.02,0,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
265,180686.75,0,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
266,180476.17,0,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
267,180264.28,0,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
268,180051.06,0,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
269,179836.51,0,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
270,179403.38,0,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
271,179403.38,0,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
272,179184.78,0,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
273,178964.81,0,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
274,178743.47,0,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
275,178520.75,0,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
276,178157.23,0,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
277,177930.84,0,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
278,177930.84,0,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
279,177473.81,0,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
280,177243.15,0,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
281,177011.05,0,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
282,176777.5,0,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
283,176542.49,0,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
284,176306.01,0,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
285,176068.05,0,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
286,175828.61,0,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
287,175587.67,0,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
288,175345.22,0,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
289,174997.46,0,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
290,174751.32,0,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
291,174503.65,0,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
292,174254.43,0,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
293,174003.65,0,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
294,173751.3,0,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
295,173497.38,0,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
296,173241.87,0,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
297,172984.76,0,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
298,172726.04,0,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
299,172465.71,0,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
300,172203.75,0,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
301,171940.15,0,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
302,171674.91,0,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
303,171408.01,0,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
304,171139.44,0,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
305,170869.19,0,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
306,170597.25,0,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
307,170131.34,0,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
308,169854.79,0,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
309,169576.51,0,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
310,169296.49,0,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
311,169014.72,0,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
312,168731.19,0,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
313,168445.89,0,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
314,168158.81,0,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
315,167579.25,0,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
316,167579.25,0,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
317,167286.75,0,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
318,166992.42,0,0,7.5,0.0,117,0.0,0.0,0.0,0.0,1,0,694,1,341,6,2,0,83.0,15,192000,83,7.5,3,0,0,37,3,472,1,0
319,295000.0,0,0,7.25,0.0,117,0.0,0.0,0.0,0.0,1,0,763,1,61,0,1,1,79.0,45,375000,58,7.25,3,0,0,15,4,392,1,0
320,295000.0,0,0,7.25,0.0,117,0.0,0.0,0.0,0.0,1,0,763,1,61,0,1,1,79.0,45,375000,58,7.25,3,0,0,15,4,392,1,0
321,284000.0,0,0,7.25,0.0,117,0.0,0.0,0.0,0.0,1,0,763,1,61,0,1,1,79.0,45,375000,58,7.25,3,0,0,15,4,392,1,0
322,0.0,0,0,7.25,0.0,117,0.0,0.0,0.0,0.0,1,0,763,1,61,0,1,1,79.0,45,375000,58,7.25,3,0,0,15,4,392,1,0
323,170000.0,0,0,6.0,0.0,117,0.0,0.0,0.0,0.0,1,0,783,1,278,0,1,1,24.0,26,170000,24,6.0,3,0,0,4,4,593,0,0
324,170000.0,0,0,6.0,0.0,117,0.0,0.0,0.0,0.0,1,0,783,1,278,0,1,1,24.0,26,170000,24,6.0,3,0,0,4,4,593,0,0
325,170000.0,0,0,6.0,0.0,117,0.0,0.0,0.0,0.0,1,0,783,1,278,0,1,1,24.0,26,170000,24,6.0,3,0,0,4,4,593,0,0
