F108Q3000004|201005|86438.03|0|21|339|||||6.875|0||||||||||||
F108Q3000004|201006|86271.79|0|22|338|||||6.875|0||||||||||||
F108Q3000004|201007|86271.79|0|23|337|||||6.875|0||||||||||||
F108Q3000004|201008|86187.96|0|24|336|||||6.875|0||||||||||||
F108Q3000004|201009|86018.85|0|25|335|||||6.875|0||||||||||||
F108Q3000004|201010|86018.85|0|26|334|||||6.875|0||||||||||||
F108Q3000004|201011|85933.57|0|27|333|||||6.875|0||||||||||||
F108Q3000004|201012|85847.8|0|28|332|||||6.875|0||||||||||||
F108Q3000004|201101|85761.54|0|29|331|||||6.875|0||||||||||||
F108Q3000004|201102|85674.78|0|30|330|||||6.875|0||||||||||||
F108Q3000004|201103|85587.53|0|31|329|||||6.875|0||||||||||||
F108Q3000004|201104|85499.78|0|32|328|||||6.875|0||||||||||||
F108Q3000004|201105|85322.76|0|33|327|||||6.875|0||||||||||||
F108Q3000004|201106|85322.76|0|34|326|||||6.875|0||||||||||||
F108Q3000004|201107|85233.49|0|35|325|||||6.875|0||||||||||||
F108Q3000004|201108|85143.71|0|36|324|||||6.875|0||||||||||||
F108Q3000004|201109|84962.6|0|37|323|||||6.875|0||||||||||||
F108Q3000004|201110|84962.6|0|38|322|||||6.875|0||||||||||||
F108Q3000004|201111|84779.4|0|39|321|||||6.875|0||||||||||||
F108Q3000004|201112|84779.4|0|40|320|||||6.875|0||||||||||||
F108Q3000004|201201|84687.02|0|41|319|||||6.875|0||||||||||||
F108Q3000004|201202|84500.66|0|42|318|||||6.875|0||||||||||||
F108Q3000004|201203|84406.68|0|43|317|||||6.875|0||||||||||||
F108Q3000004|201204|84406.68|0|44|316|||||6.875|0||||||||||||
F108Q3000004|201205|84312.16|0|45|315|||||6.875|0||||||||||||
F108Q3000004|201206|84217.1|0|46|314|||||6.875|0||||||||||||
F108Q3000004|201207|84121.49|0|47|313|||||6.875|0||||||||||||
F108Q3000004|201208|83928.64|0|48|312|||||6.875|0||||||||||||
F108Q3000004|201209|83831.38|0|49|311|||||6.875|0||||||||||||
F108Q3000004|201210|83831.38|0|50|310|||||6.875|0||||||||||||
F108Q3000004|201211|83733.56|0|51|309|||||6.875|0||||||||||||
F108Q3000004|201212|83635.18|0|52|308|||||6.875|0||||||||||||
F108Q3000004|201301|83436.73|0|53|307|||||6.875|0||||||||||||
F108Q3000004|201302|83336.65|0|54|306|||||6.875|0||||||||||||
F108Q3000004|201303|83236|0|55|305|||||6.875|0||||||||||||
F108Q3000004|201304|83236|0|56|304|||||6.875|0||||||||||||
F108Q3000004|201305|83032.96|0|57|303|||||6.875|0||||||||||||
F108Q3000004|201306|83032.96|0|58|302|||||6.875|0||||||||||||
F108Q3000004|201307|82827.59|0|59|301|||||6.875|0||||||||||||
F108Q3000004|201308|82827.59|0|60|300|||||6.875|0||||||||||||
F108Q3000004|201309|82724.02|0|61|299|||||6.875|0||||||||||||
F108Q3000004|201310|82619.86|0|62|298|||||6.875|0||||||||||||
F108Q3000004|201311|82515.1|0|63|297|||||6.875|0||||||||||||
F108Q3000004|201312|82409.74|0|64|296|||||6.875|0||||||||||||
F108Q3000004|201401|82197.21|0|65|295|||||6.875|0||||||||||||
F108Q3000004|201402|82197.21|0|66|294|||||6.875|0||||||||||||
F108Q3000004|201403|82090.03|0|67|293|||||6.875|0||||||||||||
F108Q3000004|201404|81982.24|0|68|292|||||6.875|0||||||||||||
F108Q3000004|201405|81764.8|0|69|291|||||6.875|0||||||||||||
F108Q3000004|201406|81764.8|0|70|290|||||6.875|0||||||||||||
F108Q3000004|201407|81655.14|0|71|289|||||6.875|0||||||||||||
F108Q3000004|201408|81433.94|0|72|288|||||6.875|0||||||||||||
F108Q3000004|201409|81433.94|0|73|287|||||6.875|0||||||||||||
F108Q3000004|201410|81322.39|0|74|286|||||6.875|0||||||||||||
F108Q3000004|201411|81210.2|0|75|285|||||6.875|0||||||||||||
F108Q3000004|201412|80983.89|0|76|284|||||6.875|0||||||||||||
F108Q3000004|201501|80869.76|0|77|283|||||6.875|0||||||||||||
F108Q3000004|201502|80869.76|0|78|282|||||6.875|0||||||||||||
F108Q3000004|201503|80754.98|0|79|281|||||6.875|0||||||||||||
F108Q3000004|201504|80523.44|0|80|280|||||6.875|0||||||||||||
F108Q3000004|201505|80406.67|0|81|279|||||6.875|0||||||||||||
F108Q3000004|201506|80289.23|0|82|278|||||6.875|0||||||||||||
F108Q3000004|201507|80171.12|0|83|277|||||6.875|0||||||||||||
F108Q3000004|201508|80171.12|0|84|276|||||6.875|0||||||||||||
F108Q3000004|201509|79932.86|0|85|275|||||6.875|0||||||||||||
F108Q3000004|201510|79812.71|0|86|274|||||6.875|0||||||||||||
F108Q3000004|201511|79812.71|0|87|273|||||6.875|0||||||||||||
F108Q3000004|201512|79570.34|0|88|272|||||6.875|0||||||||||||
F108Q3000004|201601|79448.11|0|89|271|||||6.875|0||||||||||||
F108Q3000004|201602|79448.11|0|90|270|||||6.875|0||||||||||||
F108Q3000004|201603|79201.55|0|91|269|||||6.875|0||||||||||||
F108Q3000004|201604|79077.21|0|92|268|||||6.875|0||||||||||||
F108Q3000004|201605|78952.16|0|93|267|||||6.875|0||||||||||||
