,loanSequenceNumber,monthlyReportingPeriod,currentActualUPB,currentLoanDelinquencyStatus,loanAge,remainingMonthToLegalMaturity,repurchaseFlag,modificationFlag,zeroBalanceCode,zeroBalanceEffectiveDate,currentInterestRate,currentDeferredUPB,dueDateOfLastPaidInstallment,miRecoveries,netSalesProceeds,nonMiRecoveries,expenses,legalCosts,maintenanceAndPreservationCosts,taxesAndInsurance,miscellaneousExpenses,actualLossCalculation,modificationCost,stepModificationFlag,deferredPaymentModification,estimatedLoandToValue,yr,qr,defaulted,creditScore,firstPaymentDate,firstTimeHomeBuyerFlag,maturityDate,metropolitanDivisionOrMSA,mortgageInsurancePercentage,numberOfUnits,occupancyStatus,originalCombinedLoanToValue,originalDebtToIncomeRatio,originalUPB,originalLoanToValue,originalInterestRate,channel,prepaymentPenaltyMortgageFlag,productType,propertyState,propertyType,postalCode,loanSequenceNumber,loanPurpose,originalLoanTerm,numberOfBorrowers,sellerName,servicerName,superConformingFlag,preHarpLoanSequenceNumber,yr,qr
447,F108Q3000006,201305,160337.78,0,57,303,NotA,NotA,0,NotA,7.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,792,200809,N,203808,NotA,0,4,I,75.0,55,170000,75,7.125,R,N,FRM,KY,SF,42100,F108Q3000006,N,360,2,Other sellers,Other servicers,NotA,NotA,2008,3
448,F108Q3000006,201306,160337.78,0,58,302,NotA,NotA,0,NotA,7.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,792,200809,N,203808,NotA,0,4,I,75.0,55,170000,75,7.125,R,N,FRM,KY,SF,42100,F108Q3000006,N,360,2,Other sellers,Other servicers,NotA,NotA,2008,3
449,F108Q3000006,201307,159956.77,0,59,301,NotA,NotA,0,NotA,7.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,792,200809,N,203808,NotA,0,4,I,75.0,55,170000,75,7.125,R,N,FRM,KY,SF,42100,F108Q3000006,N,360,2,Other sellers,Other servicers,NotA,NotA,2008,3
450,F108Q3000006,201308,159956.77,0,60,300,NotA,NotA,0,NotA,7.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,792,200809,N,203808,NotA,0,4,I,75.0,55,170000,75,7.125,R,N,FRM,KY,SF,42100,F108Q3000006,N,360,2,Other sellers,Other servicers,NotA,NotA,2008,3
451,F108Q3000006,201309,159764.56,0,61,299,NotA,NotA,0,NotA,7.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,792,200809,N,203808,NotA,0,4,I,75.0,55,170000,75,7.125,R,N,FRM,KY,SF,42100,F108Q3000006,N,360,2,Other sellers,Other servicers,NotA,NotA,2008,3
452,F108Q3000006,201310,159571.21,0,62,298,NotA,NotA,0,NotA,7.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,792,200809,N,203808,NotA,0,4,I,75.0,55,170000,75,7.125,R,N,FRM,KY,SF,42100,F108Q3000006,N,360,2,Other sellers,Other servicers,NotA,NotA,2008,3
453,F108Q3000006,201311,159376.71,0,63,297,NotA,NotA,0,NotA,7.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,792,200809,N,203808,NotA,0,4,I,75.0,55,170000,75,7.125,R,N,FRM,KY,SF,42100,F108Q3000006,N,360,2,Other sellers,Other servicers,NotA,NotA,2008,3
454,F108Q3000006,201312,159181.06,0,64,296,NotA,NotA,0,NotA,7.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,792,200809,N,203808,NotA,0,4,I,75.0,55,170000,75,7.125,R,N,FRM,KY,SF,42100,F108Q3000006,N,360,2,Other sellers,Other servicers,NotA,NotA,2008,3
455,F108Q3000006,201401,158786.27,0,65,295,NotA,NotA,0,NotA,7.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,792,200809,N,203808,NotA,0,4,I,75.0,55,170000,75,7.125,R,N,FRM,KY,SF,42100,F108Q3000006,N,360,2,Other sellers,Other servicers,NotA,NotA,2008,3
456,F108Q3000006,201402,158786.27,0,66,294,NotA,NotA,0,NotA,7.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,792,200809,N,203808,NotA,0,4,I,75.0,55,170000,75,7.125,R,N,FRM,KY,SF,42100,F108Q3000006,N,360,2,Other sellers,Other servicers,NotA,NotA,2008,3
457,F108Q3000006,201403,158587.11,0,67,293,NotA,NotA,0,NotA,7.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,792,200809,N,203808,NotA,0,4,I,75.0,55,170000,75,7.125,R,N,FRM,KY,SF,42100,F108Q3000006,N,360,2,Other sellers,Other servicers,NotA,NotA,2008,3
458,F108Q3000006,201404,158386.77,0,68,292,NotA,NotA,0,NotA,7.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,792,200809,N,203808,NotA,0,4,I,75.0,55,170000,75,7.125,R,N,FRM,KY,SF,42100,F108Q3000006,N,360,2,Other sellers,Other servicers,NotA,NotA,2008,3
459,F108Q3000006,201405,157982.51,0,69,291,NotA,NotA,0,NotA,7.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,792,200809,N,203808,NotA,0,4,I,75.0,55,170000,75,7.125,R,N,FRM,KY,SF,42100,F108Q3000006,N,360,2,Other sellers,Other servicers,NotA,NotA,2008,3
460,F108Q3000006,201406,157982.51,0,70,290,NotA,NotA,0,NotA,7.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,792,200809,N,203808,NotA,0,4,I,75.0,55,170000,75,7.125,R,N,FRM,KY,SF,42100,F108Q3000006,N,360,2,Other sellers,Other servicers,NotA,NotA,2008,3
461,F108Q3000006,201407,157778.58,0,71,289,NotA,NotA,0,NotA,7.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,792,200809,N,203808,NotA,0,4,I,75.0,55,170000,75,7.125,R,N,FRM,KY,SF,42100,F108Q3000006,N,360,2,Other sellers,Other servicers,NotA,NotA,2008,3
462,F108Q3000006,201408,157367.08,0,72,288,NotA,NotA,0,NotA,7.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,792,200809,N,203808,NotA,0,4,I,75.0,55,170000,75,7.125,R,N,FRM,KY,SF,42100,F108Q3000006,N,360,2,Other sellers,Other servicers,NotA,NotA,2008,3
463,F108Q3000006,201409,157367.08,0,73,287,NotA,NotA,0,NotA,7.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,792,200809,N,203808,NotA,0,4,I,75.0,55,170000,75,7.125,R,N,FRM,KY,SF,42100,F108Q3000006,N,360,2,Other sellers,Other servicers,NotA,NotA,2008,3
464,F108Q3000006,201410,157159.5,0,74,286,NotA,NotA,0,NotA,7.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,792,200809,N,203808,NotA,0,4,I,75.0,55,170000,75,7.125,R,N,FRM,KY,SF,42100,F108Q3000006,N,360,2,Other sellers,Other servicers,NotA,NotA,2008,3
465,F108Q3000006,201411,156950.68,0,75,285,NotA,NotA,0,NotA,7.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,792,200809,N,203808,NotA,0,4,I,75.0,55,170000,75,7.125,R,N,FRM,KY,SF,42100,F108Q3000006,N,360,2,Other sellers,Other servicers,NotA,NotA,2008,3
466,F108Q3000006,201412,156529.32,0,76,284,NotA,NotA,0,NotA,7.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,792,200809,N,203808,NotA,0,4,I,75.0,55,170000,75,7.125,R,N,FRM,KY,SF,42100,F108Q3000006,N,360,2,Other sellers,Other servicers,NotA,NotA,2008,3
467,F108Q3000006,201501,156316.76,0,77,283,NotA,NotA,0,NotA,7.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,792,200809,N,203808,NotA,0,4,I,75.0,55,170000,75,7.125,R,N,FRM,KY,SF,42100,F108Q3000006,N,360,2,Other sellers,Other servicers,NotA,NotA,2008,3
468,F108Q3000006,201502,156316.76,0,78,282,NotA,NotA,0,NotA,7.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,792,200809,N,203808,NotA,0,4,I,75.0,55,170000,75,7.125,R,N,FRM,KY,SF,42100,F108Q3000006,N,360,2,Other sellers,Other servicers,NotA,NotA,2008,3
469,F108Q3000006,201503,156102.94,0,79,281,NotA,NotA,0,NotA,7.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,792,200809,N,203808,NotA,0,4,I,75.0,55,170000,75,7.125,R,N,FRM,KY,SF,42100,F108Q3000006,N,360,2,Other sellers,Other servicers,NotA,NotA,2008,3
470,F108Q3000006,201504,155671.48,0,80,280,NotA,NotA,0,NotA,7.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,792,200809,N,203808,NotA,0,4,I,75.0,55,170000,75,7.125,R,N,FRM,KY,SF,42100,F108Q3000006,N,360,2,Other sellers,Other servicers,NotA,NotA,2008,3
471,F108Q3000006,201505,155453.83,0,81,279,NotA,NotA,0,NotA,7.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,792,200809,N,203808,NotA,0,4,I,75.0,55,170000,75,7.125,R,N,FRM,KY,SF,42100,F108Q3000006,N,360,2,Other sellers,Other servicers,NotA,NotA,2008,3
472,F108Q3000006,201506,155234.89,0,82,278,NotA,NotA,0,NotA,7.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,792,200809,N,203808,NotA,0,4,I,75.0,55,170000,75,7.125,R,N,FRM,KY,SF,42100,F108Q3000006,N,360,2,Other sellers,Other servicers,NotA,NotA,2008,3
473,F108Q3000006,201507,155014.65,0,83,277,NotA,NotA,0,NotA,7.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,792,200809,N,203808,NotA,0,4,I,75.0,55,170000,75,7.125,R,N,FRM,KY,SF,42100,F108Q3000006,N,360,2,Other sellers,Other servicers,NotA,NotA,2008,3
474,F108Q3000006,201508,155014.65,0,84,276,NotA,NotA,0,NotA,7.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,792,200809,N,203808,NotA,0,4,I,75.0,55,170000,75,7.125,R,N,FRM,KY,SF,42100,F108Q3000006,N,360,2,Other sellers,Other servicers,NotA,NotA,2008,3
475,F108Q3000006,201509,154570.23,0,85,275,NotA,NotA,0,NotA,7.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,792,200809,N,203808,NotA,0,4,I,75.0,55,170000,75,7.125,R,N,FRM,KY,SF,42100,F108Q3000006,N,360,2,Other sellers,Other servicers,NotA,NotA,2008,3
476,F108Q3000006,201510,154346.04,0,86,274,NotA,NotA,0,NotA,7.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,792,200809,N,203808,NotA,0,4,I,75.0,55,170000,75,7.125,R,N,FRM,KY,SF,42100,F108Q3000006,N,360,2,Other sellers,Other servicers,NotA,NotA,2008,3
477,F108Q3000006,201511,154346.04,0,87,273,NotA,NotA,0,NotA,7.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,792,200809,N,203808,NotA,0,4,I,75.0,55,170000,75,7.125,R,N,FRM,KY,SF,42100,F108Q3000006,N,360,2,Other sellers,Other servicers,NotA,NotA,2008,3
478,F108Q3000006,201512,153893.66,0,88,272,NotA,NotA,0,NotA,7.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,792,200809,N,203808,NotA,0,4,I,75.0,55,170000,75,7.125,R,N,FRM,KY,SF,42100,F108Q3000006,N,360,2,Other sellers,Other servicers,NotA,NotA,2008,3
479,F108Q3000006,201601,153665.45,0,89,271,NotA,NotA,0,NotA,7.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,792,200809,N,203808,NotA,0,4,I,75.0,55,170000,75,7.125,R,N,FRM,KY,SF,42100,F108Q3000006,N,360,2,Other sellers,Other servicers,NotA,NotA,2008,3
480,F108Q3000006,201602,153665.45,0,90,270,NotA,NotA,0,NotA,7.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,792,200809,N,203808,NotA,0,4,I,75.0,55,170000,75,7.125,R,N,FRM,KY,SF,42100,F108Q3000006,N,360,2,Other sellers,Other servicers,NotA,NotA,2008,3
481,F108Q3000006,201603,153204.97,0,91,269,NotA,NotA,0,NotA,7.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,792,200809,N,203808,NotA,0,4,I,75.0,55,170000,75,7.125,R,N,FRM,KY,SF,42100,F108Q3000006,N,360,2,Other sellers,Other servicers,NotA,NotA,2008,3
482,F108Q3000006,201604,152972.67,0,92,268,NotA,NotA,0,NotA,7.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,792,200809,N,203808,NotA,0,4,I,75.0,55,170000,75,7.125,R,N,FRM,KY,SF,42100,F108Q3000006,N,360,2,Other sellers,Other servicers,NotA,NotA,2008,3
483,F108Q3000006,201605,152739.0,0,93,267,NotA,NotA,0,NotA,7.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,792,200809,N,203808,NotA,0,4,I,75.0,55,170000,75,7.125,R,N,FRM,KY,SF,42100,F108Q3000006,N,360,2,Other sellers,Other servicers,NotA,NotA,2008,3
484,F108Q3000006,201606,152503.94,0,94,266,NotA,NotA,0,NotA,7.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,792,200809,N,203808,NotA,0,4,I,75.0,55,170000,75,7.125,R,N,FRM,KY,SF,42100,F108Q3000006,N,360,2,Other sellers,Other servicers,NotA,NotA,2008,3
485,F108Q3000006,201607,152267.48,0,95,265,NotA,NotA,0,NotA,7.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,792,200809,N,203808,NotA,0,4,I,75.0,55,170000,75,7.125,R,N,FRM,KY,SF,42100,F108Q3000006,N,360,2,Other sellers,Other servicers,NotA,NotA,2008,3
486,F108Q3000006,201608,152029.62,0,96,264,NotA,NotA,0,NotA,7.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,792,200809,N,203808,NotA,0,4,I,75.0,55,170000,75,7.125,R,N,FRM,KY,SF,42100,F108Q3000006,N,360,2,Other sellers,Other servicers,NotA,NotA,2008,3
487,F108Q3000006,201609,151790.35,0,97,263,NotA,NotA,0,NotA,7.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,792,200809,N,203808,NotA,0,4,I,75.0,55,170000,75,7.125,R,N,FRM,KY,SF,42100,F108Q3000006,N,360,2,Other sellers,Other servicers,NotA,NotA,2008,3
488,F108Q3000006,201610,151790.35,0,98,262,NotA,NotA,0,NotA,7.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,792,200809,N,203808,NotA,0,4,I,75.0,55,170000,75,7.125,R,N,FRM,KY,SF,42100,F108Q3000006,N,360,2,Other sellers,Other servicers,NotA,NotA,2008,3
489,F108Q3000006,201611,151307.54,0,99,261,NotA,NotA,0,NotA,7.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,792,200809,N,203808,NotA,0,4,I,75.0,55,170000,75,7.125,R,N,FRM,KY,SF,42100,F108Q3000006,N,360,2,Other sellers,Other servicers,NotA,NotA,2008,3
490,F108Q3000006,201612,151063.98,0,100,260,NotA,NotA,0,NotA,7.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,792,200809,N,203808,NotA,0,4,I,75.0,55,170000,75,7.125,R,N,FRM,KY,SF,42100,F108Q3000006,N,360,2,Other sellers,Other servicers,NotA,NotA,2008,3
491,F108Q3000006,201701,151063.98,0,101,259,NotA,NotA,0,NotA,7.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,792,200809,N,203808,NotA,0,4,I,75.0,55,170000,75,7.125,R,N,FRM,KY,SF,42100,F108Q3000006,N,360,2,Other sellers,Other servicers,NotA,NotA,2008,3
492,F108Q3000006,201702,150572.51,0,102,258,NotA,NotA,0,NotA,7.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,792,200809,N,203808,NotA,0,4,I,75.0,55,170000,75,7.125,R,N,FRM,KY,SF,42100,F108Q3000006,N,360,2,Other sellers,Other servicers,NotA,NotA,2008,3
493,F108Q3000006,201703,150324.58,0,103,257,NotA,NotA,0,NotA,7.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,792,200809,N,203808,NotA,0,4,I,75.0,55,170000,75,7.125,R,N,FRM,KY,SF,42100,F108Q3000006,N,360,2,Other sellers,Other servicers,NotA,NotA,2008,3
494,F108Q3000006,201704,150075.18,0,104,256,NotA,NotA,0,NotA,7.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,792,200809,N,203808,NotA,0,4,I,75.0,55,170000,75,7.125,R,N,FRM,KY,SF,42100,F108Q3000006,N,360,2,Other sellers,Other servicers,NotA,NotA,2008,3
495,F108Q3000006,201705,149824.3,0,105,255,NotA,NotA,0,NotA,7.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,792,200809,N,203808,NotA,0,4,I,75.0,55,170000,75,7.125,R,N,FRM,KY,SF,42100,F108Q3000006,N,360,2,Other sellers,Other servicers,NotA,NotA,2008,3
496,F108Q3000006,201706,149571.93,0,106,254,NotA,NotA,0,NotA,7.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,792,200809,N,203808,NotA,0,4,I,75.0,55,170000,75,7.125,R,N,FRM,KY,SF,42100,F108Q3000006,N,360,2,Other sellers,Other servicers,NotA,NotA,2008,3
497,F108Q3000006,201707,149571.93,0,107,253,NotA,NotA,0,NotA,7.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,792,200809,N,203808,NotA,0,4,I,75.0,55,170000,75,7.125,R,N,FRM,KY,SF,42100,F108Q3000006,N,360,2,Other sellers,Other servicers,NotA,NotA,2008,3
498,F108Q3000006,201708,149062.69,0,108,252,NotA,NotA,0,NotA,7.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,792,200809,N,203808,NotA,0,4,I,75.0,55,170000,75,7.125,R,N,FRM,KY,SF,42100,F108Q3000006,N,360,2,Other sellers,Other servicers,NotA,NotA,2008,3
499,F108Q3000006,201709,148805.8,0,109,251,NotA,NotA,0,NotA,7.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,792,200809,N,203808,NotA,0,4,I,75.0,55,170000,75,7.125,R,N,FRM,KY,SF,42100,F108Q3000006,N,360,2,Other sellers,Other servicers,NotA,NotA,2008,3
500,F108Q3000007,200809,120000.0,0,0,360,NotA,NotA,0,NotA,6.5,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,793,200810,N,203809,31740.0,0,1,P,45.0,33,120000,45,6.5,R,N,FRM,KS,SF,66500,F108Q3000007,N,360,2,Other sellers,USBANKNA,NotA,NotA,2008,3
501,F108Q3000007,200810,120000.0,0,1,359,NotA,NotA,0,NotA,6.5,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,793,200810,N,203809,31740.0,0,1,P,45.0,33,120000,45,6.5,R,N,FRM,KS,SF,66500,F108Q3000007,N,360,2,Other sellers,USBANKNA,NotA,NotA,2008,3
502,F108Q3000007,200811,120000.0,0,2,358,NotA,NotA,0,NotA,6.5,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,793,200810,N,203809,31740.0,0,1,P,45.0,33,120000,45,6.5,R,N,FRM,KS,SF,66500,F108Q3000007,N,360,2,Other sellers,USBANKNA,NotA,NotA,2008,3
503,F108Q3000007,200812,120000.0,0,3,357,NotA,NotA,0,NotA,6.5,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,793,200810,N,203809,31740.0,0,1,P,45.0,33,120000,45,6.5,R,N,FRM,KS,SF,66500,F108Q3000007,N,360,2,Other sellers,USBANKNA,NotA,NotA,2008,3
504,F108Q3000007,200901,120000.0,0,4,356,NotA,NotA,0,NotA,6.5,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,793,200810,N,203809,31740.0,0,1,P,45.0,33,120000,45,6.5,R,N,FRM,KS,SF,66500,F108Q3000007,N,360,2,Other sellers,USBANKNA,NotA,NotA,2008,3
505,F108Q3000007,200902,119000.0,0,5,355,NotA,NotA,0,NotA,6.5,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,793,200810,N,203809,31740.0,0,1,P,45.0,33,120000,45,6.5,R,N,FRM,KS,SF,66500,F108Q3000007,N,360,2,Other sellers,USBANKNA,NotA,NotA,2008,3
506,F108Q3000007,200903,119000.0,0,6,354,NotA,NotA,0,NotA,6.5,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,793,200810,N,203809,31740.0,0,1,P,45.0,33,120000,45,6.5,R,N,FRM,KS,SF,66500,F108Q3000007,N,360,2,Other sellers,USBANKNA,NotA,NotA,2008,3
507,F108Q3000007,200904,119228.19,0,7,353,NotA,NotA,0,NotA,6.5,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,793,200810,N,203809,31740.0,0,1,P,45.0,33,120000,45,6.5,R,N,FRM,KS,SF,66500,F108Q3000007,N,360,2,Other sellers,USBANKNA,NotA,NotA,2008,3
508,F108Q3000007,200905,119115.53,0,8,352,NotA,NotA,0,NotA,6.5,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,793,200810,N,203809,31740.0,0,1,P,45.0,33,120000,45,6.5,R,N,FRM,KS,SF,66500,F108Q3000007,N,360,2,Other sellers,USBANKNA,NotA,NotA,2008,3
509,F108Q3000007,200906,119002.26,0,9,351,NotA,NotA,0,NotA,6.5,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,793,200810,N,203809,31740.0,0,1,P,45.0,33,120000,45,6.5,R,N,FRM,KS,SF,66500,F108Q3000007,N,360,2,Other sellers,USBANKNA,NotA,NotA,2008,3
510,F108Q3000007,200907,118888.38,0,10,350,NotA,NotA,0,NotA,6.5,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,793,200810,N,203809,31740.0,0,1,P,45.0,33,120000,45,6.5,R,N,FRM,KS,SF,66500,F108Q3000007,N,360,2,Other sellers,USBANKNA,NotA,NotA,2008,3
511,F108Q3000007,200908,118773.88,0,11,349,NotA,NotA,0,NotA,6.5,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,793,200810,N,203809,31740.0,0,1,P,45.0,33,120000,45,6.5,R,N,FRM,KS,SF,66500,F108Q3000007,N,360,2,Other sellers,USBANKNA,NotA,NotA,2008,3
512,F108Q3000007,200909,118658.76,0,12,348,NotA,NotA,0,NotA,6.5,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,793,200810,N,203809,31740.0,0,1,P,45.0,33,120000,45,6.5,R,N,FRM,KS,SF,66500,F108Q3000007,N,360,2,Other sellers,USBANKNA,NotA,NotA,2008,3
513,F108Q3000007,200910,118543.01,0,13,347,NotA,NotA,0,NotA,6.5,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,793,200810,N,203809,31740.0,0,1,P,45.0,33,120000,45,6.5,R,N,FRM,KS,SF,66500,F108Q3000007,N,360,2,Other sellers,USBANKNA,NotA,NotA,2008,3
